UWI,Formatted UWI,CA Number,CA Core Number,CA Interval Top,Line Core,Interval Depth (m),Interval Length,Kmax,K90,Kvert,Porosity,Grain Density,Bulk Density,Bulk Mass Oil,Bulk Mass Water,Bulk Mass Sand,Pore Volume Oil,Pore Volume Water,Bulk Volume Oil,Bulk Volume Water,Grain Mass Oil,Grain Mass Water,Lithology
100121905518W500,100/12-19-055-18W5/00,032052,2,1921.0,FD,1953.9,0.14,24.2,22.4,4.0,0.1,2850.0,,,,,,0.1,,,,,CGL SID
100121905518W500,100/12-19-055-18W5/00,032052,2,1921.0,SS,1954.04,0.12,19.8,17.6,4.34,0.1,2850.0,,,,,,0.104,,,,,CGL SID
100121905518W500,100/12-19-055-18W5/00,032052,2,1921.0,FD,1954.16,0.26,19.8,17.6,4.34,0.1,2850.0,,,,,,0.104,,,,,CGL SID
100121905518W500,100/12-19-055-18W5/00,032052,2,1921.0,SS,1954.42,0.08,18.1,,,0.118,2800.0,,,,,,0.131,,,,,SS  VF  CHT SID
100121905518W500,100/12-19-055-18W5/00,032052,2,1921.0,DE,1954.5,0.07,,,,,,,,,,,,,,,,NOT ANALYSED - ANHYDRITE
100121905518W500,100/12-19-055-18W5/00,032052,2,1921.0,SS,1954.57,0.05,0.22,,,0.052,2790.0,,,,,,0.382,,,,,SS  VF  CHT SID
100121905518W500,100/12-19-055-18W5/00,032052,2,1921.0,FD,1954.62,0.2,30.7,26.1,6.21,0.101,2890.0,,,,,,0.116,,,,,SS  VF  CHT SID
100121905518W500,100/12-19-055-18W5/00,032052,2,1921.0,SS,1954.82,0.15,30.7,26.1,6.21,0.101,2890.0,,,,,,0.116,,,,,SS  VF  CHT SID
100121905518W500,100/12-19-055-18W5/00,032052,2,1921.0,SS,1954.97,0.08,8.74,,,0.063,2950.0,,,,,,0.394,,,,,SS  VF  CHT SID
100121905518W500,100/12-19-055-18W5/00,032052,2,1921.0,DE,1955.05,0.27,,,,,,,,,,,,,,,,NOT ANALYSED - ANHYDRITE
100121905518W500,100/12-19-055-18W5/00,032052,2,1921.0,FD,1955.32,0.14,3.2,2.44,1.2,0.073,2790.0,,,,,,0.257,,,,,CGL SID
100121905518W500,100/12-19-055-18W5/00,032052,2,1921.0,SS,1955.46,0.11,111.0,,,0.123,2960.0,,,,,,0.116,,,,,SS  F   P/S CHT SID
100121905518W500,100/12-19-055-18W5/00,032052,2,1921.0,SS,1955.57,0.06,0.34,,,0.045,2680.0,,,,,,0.518,,,,,SS  VF  CHT SID
100121905518W500,100/12-19-055-18W5/00,032052,2,1921.0,DE,1955.63,0.05,,,,,,,,,,,,,,,,NOT ANALYSED - ANHYDRITE
100121905518W500,100/12-19-055-18W5/00,032052,2,1921.0,FD,1955.68,0.17,61.9,47.0,3.91,0.119,2700.0,,,,,,0.14,,,,,CGL SID
100121905518W500,100/12-19-055-18W5/00,032052,2,1921.0,FD,1955.85,0.13,1.73,1.58,0.52,0.079,2650.0,,,,,,0.24,,,,,CGL SID
100121905518W500,100/12-19-055-18W5/00,032052,2,1921.0,FD,1955.98,0.14,45.1,39.6,4.01,0.118,2790.0,,,,,,0.131,,,,,CGL SID
100121905518W500,100/12-19-055-18W5/00,032052,2,1921.0,FD,1956.12,0.16,102.0,,,0.07,2650.0,,,,,,0.345,,,,,CGL SID
100121905518W500,100/12-19-055-18W5/00,032052,2,1921.0,DE,1956.28,4.47,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100121905518W500,100/12-19-055-18W5/00,032052,2,1921.0,LC,1960.75,0.25,,,,,,,,,,,,,,,,LOST CORE
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,DE,1939.95,0.1,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,DE,1935.0,2.9,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1937.9,0.1,9.7,1.7,0.01,0.061,2680.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,DE,1938.0,0.05,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,SS,1938.05,0.05,0.01,,,0.004,3380.0,,,,,,,,,,,MISC
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1938.1,0.2,12.0,5.8,0.01,0.059,2650.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,DE,1938.3,0.1,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1938.4,0.05,0.62,0.62,0.17,0.11,2640.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1938.45,0.1,0.65,0.58,0.33,0.125,2630.0,,,,,,,,,,,SS  F
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,DE,1938.55,0.1,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1938.65,0.15,1.1,1.0,0.4,0.138,2660.0,,,,,,,,,,,SS  F
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1938.8,0.1,1.3,1.2,0.46,0.131,2650.0,,,,,,,,,,,SS  F
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,DE,1938.9,0.2,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1939.1,0.15,0.2,0.2,0.49,0.104,2630.0,,,,,,,,,,,SS  F
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1939.25,0.2,0.53,0.53,0.27,0.122,2640.0,,,,,,,,,,,SS  F
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1939.45,0.45,2.1,0.86,0.03,0.063,2670.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,SS,1939.9,0.05,0.08,,,0.068,2650.0,,,,,,,,,,,SS  F   SH
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1940.05,0.2,0.05,0.05,0.01,0.075,2630.0,,,,,,,,,,,SS  F
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,DE,1940.25,0.1,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1940.35,0.1,1.8,0.35,0.01,0.053,2650.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1940.45,0.35,2.1,0.91,0.02,0.06,2660.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1940.8,0.25,0.06,0.04,0.01,0.04,2620.0,,,,,,,,,,,SS  F
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,SS,1941.05,0.05,0.01,,,0.053,2660.0,,,,,,,,,,,SS  F   SH
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,DE,1941.1,0.05,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,SS,1941.15,0.05,0.01,,,0.052,2660.0,,,,,,,,,,,SS  F   SH
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1941.2,0.2,0.55,0.52,0.01,0.049,2640.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1941.4,0.2,0.4,0.03,0.01,0.037,2650.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1941.6,0.35,1.2,0.93,0.01,0.042,2670.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1941.95,0.15,0.69,0.23,0.01,0.046,2670.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1942.1,0.15,0.17,0.12,0.03,0.042,2670.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1942.25,0.25,1.2,0.66,0.01,0.041,2670.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1942.5,0.2,2.8,1.4,0.01,0.043,2670.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,DE,1942.7,0.05,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1942.75,0.2,1.2,0.34,0.01,0.03,2890.0,,,,,,,,,,,SS  F   H/F SID
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1942.95,0.15,0.01,0.01,0.01,0.034,2730.0,,,,,,,,,,,SS  F   SID
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1943.1,0.4,0.05,0.03,0.01,0.045,2680.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1943.5,0.4,0.16,0.07,0.01,0.043,2660.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,DE,1943.9,0.2,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1944.1,0.6,0.13,0.06,0.01,0.038,2660.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1944.7,0.6,3.8,0.9,0.01,0.033,2650.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1945.3,0.45,2.2,1.3,0.01,0.033,2640.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1945.75,0.5,0.68,0.6,0.01,0.031,2650.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1946.25,0.45,0.33,0.24,0.01,0.036,2660.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1946.7,1.0,0.96,0.38,0.01,0.031,2650.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,1,1935.0,FD,1947.7,0.85,2.9,2.2,0.01,0.034,2650.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,DE,1956.0,0.6,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1956.6,0.15,0.41,0.24,0.01,0.028,2670.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,DE,1956.75,0.25,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1957.0,0.1,1.7,0.71,0.02,0.043,2670.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,DE,1957.1,1.45,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1958.55,0.05,0.91,0.62,0.19,0.035,2990.0,,,,,,,,,,,SS  F   SID
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,DE,1958.6,0.1,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1958.7,0.2,0.17,0.08,0.04,0.018,3040.0,,,,,,,,,,,SS  F   SID
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,SS,1958.9,0.05,4.5,,,0.077,2610.0,,,,,,,,,,,SS  F   SID
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,DE,1958.95,0.4,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1959.35,0.15,65.0,65.0,4.7,0.092,2640.0,,,,,,,,,,,SS  F
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1959.5,0.15,88.0,81.0,2.3,0.095,2860.0,,,,,,,,,,,SS  F   SID
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1959.65,0.15,1862.0,1457.0,41.0,0.153,2680.0,,,,,,,,,,,SS  F
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1959.8,0.1,0.88,0.34,0.16,0.054,3010.0,,,,,,,,,,,SS  F   SID
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1959.9,0.2,9.1,3.6,1.0,0.061,3000.0,,,,,,,,,,,SS  F   SID
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1960.1,0.15,104.0,90.0,8.5,0.136,2630.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1960.25,0.2,570.0,357.0,5.4,0.107,2630.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1960.45,0.1,108.0,108.0,16.0,0.142,2630.0,,,,,,,,,,,SS  F
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1960.55,0.3,15.0,14.0,0.77,0.084,2640.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1960.85,0.15,51.0,14.0,0.69,0.061,3010.0,,,,,,,,,,,SS  F   SID
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1961.0,0.1,23.0,21.0,2.0,0.109,2650.0,,,,,,,,,,,SS  F   SID
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1961.1,0.1,190.0,149.0,52.0,0.16,2700.0,,,,,,,,,,,SS  F
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1961.2,0.2,29.0,16.0,2.1,0.079,2650.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1961.4,0.15,23.0,15.0,0.46,0.056,2970.0,,,,,,,,,,,SS  F   SID
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1961.55,0.15,165.0,150.0,21.0,0.143,2640.0,,,,,,,,,,,SS  F
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1961.7,0.2,0.9,0.57,0.22,0.034,2940.0,,,,,,,,,,,SS  F   SID
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,SS,1961.9,0.05,4.2,,,0.058,2610.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1961.95,0.2,9.4,8.6,0.82,0.052,2640.0,,,,,,,,,,,SS  CR  ARGL
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1962.15,0.15,9.4,8.3,2.4,0.068,2670.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1962.3,0.2,4.4,4.3,0.97,0.054,2630.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1962.5,0.2,3.7,3.3,0.19,0.021,2960.0,,,,,,,,,,,SS  F   SID
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1962.7,0.2,0.94,0.48,0.19,0.029,2650.0,,,,,,,,,,,SS  F   ARGL
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,DE,1962.9,5.1,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,FD,1968.0,0.25,1.9,1.7,0.15,0.034,2640.0,,,,,,,,,,,SS  F
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,DE,1968.25,1.15,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,SS,1969.4,0.05,9.6,,,0.09,2660.0,,,,,,,,,,,SS  F   H/F
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,DE,1969.45,1.25,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,SS,1970.7,0.05,0.01,,,0.037,2650.0,,,,,,,,,,,SS  F
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,DE,1970.75,0.75,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100123005518W500,100/12-30-055-18W5/00,031816,2,1935.0,LC,1971.5,0.5,,,,,,,,,,,,,,,,LOST CORE
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,NA,2419.0,3.01,,,,,,,,,,,,,,,,SS SH
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,SS,2422.01,0.33,0.03,,,0.046,2680.0,2550.0,,,,,,,,,,SS VF-FGR ARGPTG DOL PYR
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,FD,2422.34,0.24,0.03,0.02,0.01,0.078,2700.0,2490.0,,,,,,,,,,SS VF-MGR DOL PYR
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,SS,2422.58,0.24,0.08,,,0.064,2700.0,2530.0,,,,,,,,,,SS VF-MGR DOL PYR
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,FD,2422.82,0.18,0.03,0.02,0.01,0.081,2690.0,2470.0,,,,,,,,,,SS VF-MGR CARBPTG DOL PYR
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,SS,2423.0,0.26,0.07,,,0.075,2700.0,2490.0,,,,,,,,,,SS VF-MGR DOL PYR
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,FD,2423.26,0.41,0.04,0.04,0.01,0.088,2720.0,2480.0,,,,,,,,,,SS VF-MGR CARBPTG PYR
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,SS,2423.67,0.22,0.04,,,0.045,2760.0,2630.0,,,,,,,,,,SS VF-MGR CALC DOL PYR SID
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,FD,2423.89,0.79,0.02,0.02,0.01,0.034,2760.0,2670.0,,,,,,,,,,SS VF-MGR CALC DOL PYR SID
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,SS,2424.68,0.2,0.04,,,0.057,2860.0,2700.0,,,,,,,,,,SS VF-MGR CALC DOL PYR SID
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,FD,2424.88,0.17,0.11,0.1,0.03,0.095,2720.0,2460.0,,,,,,,,,,SS VF-MGR CALC DOL PYR SID
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,NA,2425.05,2.47,,,,,,,,,,,,,,,,SH SS
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,SS,2427.52,0.07,0.19,,,0.109,2680.0,2390.0,,,,,,,,,,SS VF-MGR DOL SID
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,FD,2427.59,0.89,0.18,0.18,0.07,0.106,2690.0,2410.0,,,,,,,,,,SS VF-MGR DOL SID
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,FD,2428.48,0.33,0.02,0.02,0.01,0.041,2730.0,2620.0,,,,,,,,,,SS VF-MGR CALC DOL SID
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,SS,2428.81,0.31,0.03,,,0.027,2710.0,2630.0,,,,,,,,,,SS VF-MGR CALC DOL
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,FD,2429.12,0.42,0.08,0.06,0.05,0.085,2700.0,2470.0,,,,,,,,,,SS VF-MGR CALC DOL
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,FD,2429.54,0.38,0.14,0.12,0.1,0.105,2710.0,2420.0,,,,,,,,,,SS VF-MGR CALC DOL
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,SS,2429.92,0.11,0.11,,,0.081,2700.0,2490.0,,,,,,,,,,SS VF-MGR DOL SID
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,SS,2430.03,1.47,0.03,,,0.06,2720.0,2560.0,,,,,,,,,,SS VF-FGR CARBPTG DOL PYR
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,NA,2431.5,4.88,,,,,,,,,,,,,,,,SS SH
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,SS,2436.38,0.37,0.04,,,0.05,2730.0,2590.0,,,,,,,,,,SS VF-FGR DOL SID
100122105519W500,100/12-21-055-19W5/00,083889,1,2419.0,FD,2436.75,0.45,0.02,0.02,0.01,0.059,2730.0,2560.0,,,,,,,,,,SS VF-FGR DOL SID
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,DE,1986.0,3.0,,,,,,,,,,,,,,,,SH
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,FD,1989.0,0.3,,,,0.018,2670.0,,,,,0.0001,0.558,,,,,cgl
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,FD,1989.3,0.37,,,,0.047,2690.0,,,,,0.0001,0.76,,,,,ss vf shy
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,FD,1989.67,0.11,0.02,,,0.039,2690.0,,,,,0.0001,0.578,,,,,ss vf shy
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,FD,1989.78,0.21,0.02,,,0.052,2720.0,,,,,0.0001,0.619,,,,,ss vf shy
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,FD,1989.99,0.03,0.02,,,0.031,2670.0,,,,,0.0001,0.342,,,,,ss vf shbks
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,FD,1990.02,0.67,0.02,,,0.052,2720.0,,,,,0.0001,0.619,,,,,ss vf shy
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,FD,1990.69,0.31,0.02,,,0.051,2690.0,,,,,0.0001,0.628,,,,,ss vf shy
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,FD,1991.0,0.28,0.02,,,0.048,2690.0,,,,,0.154,0.514,,,,,ss vf shy
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,FD,1991.28,0.24,0.02,,,0.06,2710.0,,,,,0.0001,0.709,,,,,ss vf shy
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,FD,1991.52,0.41,0.02,,,0.041,2690.0,,,,,0.0001,0.614,,,,,ss vf shy
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,DE,1991.93,5.22,,,,,,,,,,,,,,,,sh shy
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,FD,1997.15,0.21,0.02,,,0.054,2690.0,,,,,0.222,0.521,,,,,ss vf shy
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,FD,1997.36,0.11,0.02,,,0.053,2690.0,,,,,0.353,0.392,,,,,ss vf shy
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,FD,1997.47,0.41,0.09,,,0.053,2680.0,,,,,0.223,0.462,,,,,ss vf shy
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,FD,1997.88,0.44,0.06,,,0.055,2680.0,,,,,0.317,0.431,,,,,ss vf shy
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,FD,1998.32,0.36,0.11,,,0.068,2680.0,,,,,0.427,0.332,,,,,ss vf lam
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,FD,1998.68,0.82,0.03,,,0.053,2680.0,,,,,0.19,0.566,,,,,ss vf shy
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,FD,1999.5,0.61,0.02,,,0.048,2690.0,,,,,0.241,0.457,,,,,ss vf shy
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,FD,2000.11,0.73,0.03,,,0.049,2700.0,,,,,0.167,0.557,,,,,ss vf shy
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,FD,2000.84,0.06,0.03,,,0.055,2670.0,,,,,0.418,0.258,,,,,ss vf
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,FD,2000.9,1.55,,,,0.043,2700.0,,,,,0.0001,0.64,,,,,ss vf shy
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,FD,2002.45,0.75,,,,0.046,2700.0,,,,,0.0001,0.728,,,,,ss vf shy
100112205519W500,100/11-22-055-19W5/00,064775,1,1986.0,LC,2003.2,0.8,,,,,,,,,,,,,,,,Lost core
100120205619W500,100/12-02-056-19W5/00,029965,1,1953.0,DE,1953.0,2.21,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100120205619W500,100/12-02-056-19W5/00,029965,1,1953.0,SS,1955.21,0.13,0.48,,,0.069,2640.0,,,,,0.255,0.584,,,,,SS  M/C F   SH  ARGL
100120205619W500,100/12-02-056-19W5/00,029965,1,1953.0,SS,1955.34,0.07,0.03,,,0.031,2670.0,,,,,0.418,0.409,,,,,SS  M/C F   CALC
100120205619W500,100/12-02-056-19W5/00,029965,1,1953.0,SS,1955.41,0.21,0.06,,,0.078,2650.0,,,,,0.363,0.259,,,,,SS  M/C F   SH  ARGL
100120205619W500,100/12-02-056-19W5/00,029965,1,1953.0,SS,1955.62,0.08,0.05,,,0.041,2660.0,,,,,0.403,0.348,,,,,SS  M/C F   SH  CALC
100120205619W500,100/12-02-056-19W5/00,029965,1,1953.0,SS,1955.7,0.15,0.06,,,0.072,2640.0,,,,,0.386,0.419,,,,,SS  M/C F   SH  CALC
100120205619W500,100/12-02-056-19W5/00,029965,1,1953.0,SS,1955.85,0.21,0.14,,,0.101,2660.0,,,,,0.18,0.289,,,,,SS  M/C F
100120205619W500,100/12-02-056-19W5/00,029965,1,1953.0,SS,1956.06,0.2,0.23,,,0.083,2650.0,,,,,0.329,0.221,,,,,SS  M/C F   SH  CALC
100120205619W500,100/12-02-056-19W5/00,029965,1,1953.0,SS,1956.26,0.13,0.11,,,0.093,2640.0,,,,,0.403,0.263,,,,,SS  M/C F
100120205619W500,100/12-02-056-19W5/00,029965,1,1953.0,DE,1956.39,0.33,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100120205619W500,100/12-02-056-19W5/00,029965,1,1953.0,SS,1956.72,0.11,0.11,,,0.094,2650.0,,,,,0.326,0.233,,,,,SS  M/C F   SH  ARGL
100120205619W500,100/12-02-056-19W5/00,029965,1,1953.0,SS,1956.83,0.1,0.09,,,0.089,2610.0,,,,,0.276,0.175,,,,,SS  M/C F   SH  ARGL
100120205619W500,100/12-02-056-19W5/00,029965,1,1953.0,DE,1956.93,0.04,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100120205619W500,100/12-02-056-19W5/00,029965,1,1953.0,SS,1956.97,0.1,0.05,,,0.08,2640.0,,,,,0.467,0.372,,,,,SS  M/C F   ARGL
100120205619W500,100/12-02-056-19W5/00,029965,1,1953.0,SS,1957.07,0.13,0.06,,,0.076,2640.0,,,,,0.422,0.402,,,,,SS  M/C F
100120205619W500,100/12-02-056-19W5/00,029965,1,1953.0,DE,1957.2,0.12,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100120205619W500,100/12-02-056-19W5/00,029965,1,1953.0,SS,1957.32,0.25,0.09,,,0.088,2660.0,,,,,0.358,0.249,,,,,SS  M/C F
100120205619W500,100/12-02-056-19W5/00,029965,1,1953.0,SS,1957.57,0.07,0.41,,,0.072,2670.0,,,,,0.342,0.38,,,,,SS  M/C F   SH  CALC
